"Plot;Harvest;Species;Abundance"
"245;J17;Fr;0.183673469"
"245;J17;Pm;0.56122449"
"246;J17;Cb;0.252525253"
"246;J17;Dg;0"
"246;J17;Ga;0.070707071"
"246;J17;Lp;0.202020202"
"246;J17;Pt;0.101010101"
"246;J17;Ra;0.121212121"
"246;J17;To;0.252525253"
"247;J17;Am;0.018867925"
"247;J17;Ao;0.018867925"
"247;J17;Be;0"
"247;J17;Cb;0"
"247;J17;Cj;0.518867925"
"247;J17;Dc;0.009433962"
"247;J17;Dg;0.028301887"
"247;J17;Fr;0.009433962"
"247;J17;Ga;0"
"247;J17;Hl;0.141509434"
"247;J17;Hp;0.009433962"
"247;J17;Lp;0.047169811"
"247;J17;Pg;0.009433962"
"247;J17;Pm;0.047169811"
"247;J17;Pt;0.018867925"
"247;J17;Ra;0.028301887"
"247;J17;Sp;0.047169811"
"247;J17;To;0.047169811"
"248;J17;Ra;1"
"249;J17;Cb;0.025"
"249;J17;Dg;0.1875"
"249;J17;Ga;0"
"249;J17;Lp;0.625"
"249;J17;Pt;0.0625"
"249;J17;Ra;0.1"
"250;J17;Pg;1"
"252;J17;Am;0.024096386"
"252;J17;Ao;0.048192771"
"252;J17;Be;0"
"252;J17;Cj;0.542168675"
"252;J17;Fr;0.048192771"
"252;J17;Hp;0.048192771"
"252;J17;Pg;0.144578313"
"252;J17;Sp;0.144578313"
"253;J17;Fr;0.80952381"
"253;J17;Pt;0.028571429"
"253;J17;Ra;0.114285714"
"253;J17;Sp;0.047619048"
"254;J17;Am;0.055555556"
"254;J17;Be;0.013888889"
"254;J17;Cj;0.173611111"
"254;J17;Dc;0.013888889"
"254;J17;Fr;0.590277778"
"254;J17;Pg;0.083333333"
"254;J17;Pm;0.013888889"
"254;J17;Sp;0.055555556"
"255;J17;Cb;0.568181818"
"255;J17;Dg;0.090909091"
"255;J17;Pt;0.227272727"
"255;J17;To;0.113636364"
"256;J17;Hp;0.08"
"256;J17;Pg;0.45"
"256;J17;Pm;0.12"
"256;J17;Sp;0.35"
"257;J17;Ao;0.077669903"
"257;J17;Dc;0.048543689"
"257;J17;Fr;0.776699029"
"257;J17;Pm;0.097087379"
"258;J17;Am;0.326086957"
"258;J17;Ao;0.02173913"
"258;J17;Be;0.02173913"
"258;J17;Cj;0.108695652"
"258;J17;Dc;0.130434783"
"258;J17;Fr;0.25"
"258;J17;Hp;0.010869565"
"258;J17;Pm;0.130434783"
"259;J17;Cb;0.352941176"
"259;J17;Ga;0.023529412"
"259;J17;Hl;0.035294118"
"259;J17;Lp;0.588235294"
"260;J17;Am;0.931372549"
"260;J17;Dg;0.019607843"
"260;J17;Sp;0.049019608"
"261;J17;Dg;0.142857143"
"261;J17;Hl;0.357142857"
"261;J17;Pt;0.5"
"262;J17;Pg;1"
"263;J17;Cb;0.404040404"
"263;J17;Ga;0.101010101"
"263;J17;Lp;0.202020202"
"263;J17;Pt;0.202020202"
"263;J17;Ra;0.02020202"
"263;J17;To;0.070707071"
"264;J17;Ao;0.179964727"
"264;J17;Dg;0.160164608"
"264;J17;Hp;0.359929454"
"264;J17;Ra;0.299941212"
"265;J17;Am;0.85106383"
"265;J17;Dc;0.010638298"
"265;J17;Lp;0.106382979"
"265;J17;To;0.031914894"
"266;J17;Ao;0.009803922"
"266;J17;Cj;0.392156863"
"266;J17;Fr;0.588235294"
"266;J17;Pg;0.009803922"
"267;J17;Ga;0.309278351"
"267;J17;Hl;0.020618557"
"267;J17;Lp;0.309278351"
"267;J17;Pt;0.154639175"
"267;J17;Ra;0.103092784"
"267;J17;To;0.103092784"
"268;J17;Am;0.873786408"
"268;J17;Ao;0.029126214"
"268;J17;Dg;0.029126214"
"268;J17;Hl;0.009708738"
"268;J17;Pg;0.019417476"
"268;J17;Pm;0.029126214"
"268;J17;Ra;0.009708738"
"269;J17;Dc;0.012345679"
"269;J17;Hl;0.37037037"
"269;J17;Hp;0.061728395"
"269;J17;Pg;0.148148148"
"269;J17;Pm;0.37037037"
"269;J17;To;0.037037037"
"270;J17;Dg;0.12371134"
"270;J17;Lp;0.773195876"
"270;J17;To;0.103092784"
"271;J17;Ao;0.076923077"
"271;J17;Be;0.019230769"
"271;J17;Cj;0.336538462"
"271;J17;Dc;0.048076923"
"271;J17;Fr;0.240384615"
"271;J17;Pg;0.048076923"
"271;J17;Pm;0.115384615"
"271;J17;Sp;0.115384615"
"272;J17;Am;0.638297872"
"272;J17;Ao;0.085106383"
"272;J17;Dc;0.010638298"
"272;J17;Pm;0.265957447"
"273;J17;Cj;0.490196078"
"273;J17;Dg;0.196078431"
"273;J17;Sp;0.245098039"
"273;J17;To;0.068627451"
"274;J17;Pm;1"
"275;J17;Fr;1"
"276;J17;Ao;0.012345679"
"276;J17;Be;0.12345679"
"276;J17;Cb;0.296296296"
"276;J17;Cj;0.37037037"
"276;J17;Hl;0"
"276;J17;Hp;0.024691358"
"276;J17;Lp;0.148148148"
"276;J17;To;0.024691358"
"277;J17;Cb;0.131868132"
"277;J17;Ga;0.21978022"
"277;J17;Hl;0.010989011"
"277;J17;Lp;0.32967033"
"277;J17;Pt;0.21978022"
"277;J17;Ra;0.032967033"
"277;J17;To;0.054945055"
"278;J17;Ao;1"
"279;J17;Sp;1"
"280;J17;Be;0.056818182"
"280;J17;Dc;0.022727273"
"280;J17;Ga;0.284090909"
"280;J17;Lp;0.340909091"
"280;J17;Pg;0.113636364"
"280;J17;Pm;0.170454545"
"280;J17;Ra;0.011363636"
"281;J17;Am;1"
"282;J17;Am;0.085106383"
"282;J17;Ao;0.021276596"
"282;J17;Be;0.063829787"
"282;J17;Dc;0.106382979"
"282;J17;Fr;0.191489362"
"282;J17;Hp;0.106382979"
"282;J17;Pm;0.159574468"
"282;J17;Sp;0.265957447"
"283;J17;Dc;0.019047619"
"283;J17;Lp;0.619047619"
"283;J17;Pm;0.333333333"
"283;J17;To;0.028571429"
"284;J17;Be;0.038461538"
"284;J17;Cj;0.641025641"
"284;J17;Dc;0.064102564"
"284;J17;Pm;0.256410256"
"285;J17;Am;0.129032258"
"285;J17;Ao;0.021505376"
"285;J17;Be;0.086021505"
"285;J17;Fr;0.430107527"
"285;J17;Hp;0.053763441"
"285;J17;Pg;0.032258065"
"285;J17;Pm;0.053763441"
"285;J17;Sp;0.193548387"
"286;J17;Cb;1"
"287;J17;Dg;0"
"287;J17;Lp;0.872093023"
"287;J17;Pt;0.093023256"
"287;J17;To;0.034883721"
"288;J17;Am;0.673076923"
"288;J17;Be;0.019230769"
"288;J17;Cj;0.192307692"
"288;J17;Dc;0.009615385"
"288;J17;Hp;0.019230769"
"288;J17;Pg;0.009615385"
"288;J17;Pm;0.048076923"
"288;J17;Sp;0.028846154"
"289;J17;Dg;0.052631579"
"289;J17;Lp;0.842105263"
"289;J17;Pt;0.105263158"
"290;J17;Am;0.056179775"
"290;J17;Ao;0.011235955"
"290;J17;Be;0.011235955"
"290;J17;Cb;0.02247191"
"290;J17;Cj;0.112359551"
"290;J17;Dc;0.112359551"
"290;J17;Dg;0.02247191"
"290;J17;Fr;0.224719101"
"290;J17;Ga;0.08988764"
"290;J17;Hl;0.02247191"
"290;J17;Hp;0.056179775"
"290;J17;Lp;0.02247191"
"290;J17;Pg;0.056179775"
"290;J17;Pm;0.033707865"
"290;J17;Pt;0.056179775"
"290;J17;Ra;0"
"290;J17;Sp;0.08988764"
"290;J17;To;0"
"291;J17;Cj;0.215053763"
"291;J17;Fr;0.376344086"
"291;J17;Ga;0.322580645"
"291;J17;Pm;0.032258065"
"291;J17;Pt;0.021505376"
"291;J17;Sp;0.032258065"
"291;J17;To;0"
"292;J17;Pt;1"
"293;J17;Ao;0.06097561"
"293;J17;Cb;0.012195122"
"293;J17;Dg;0.06097561"
"293;J17;Ga;0.487804878"
"293;J17;Hp;0.12195122"
"293;J17;Pg;0.012195122"
"293;J17;Ra;0.097560976"
"293;J17;Sp;0.146341463"
"294;J17;Lp;1"
"295;J17;Am;0.037974684"
"295;J17;Ao;0.012658228"
"295;J17;Be;0"
"295;J17;Cb;0"
"295;J17;Cj;0.063291139"
"295;J17;Dc;0.063291139"
"295;J17;Dg;0.025316456"
"295;J17;Fr;0.253164557"
"295;J17;Ga;0"
"295;J17;Hl;0.025316456"
"295;J17;Hp;0"
"295;J17;Lp;0.151898734"
"295;J17;Pg;0.126582278"
"295;J17;Pm;0.101265823"
"295;J17;Pt;0.025316456"
"295;J17;Ra;0"
"295;J17;Sp;0.101265823"
"295;J17;To;0.012658228"
"296;J17;Dg;0.0625"
"296;J17;Lp;0.6875"
"296;J17;Ra;0.25"
"297;J17;Dg;0.15"
"297;J17;Ga;0.7"
"297;J17;Ra;0.15"
"298;J17;Dg;1"
"299;J17;Hl;1"
"300;J17;Cb;0.280487805"
"300;J17;Dg;0.012195122"
"300;J17;Ga;0.219512195"
"300;J17;Lp;0.243902439"
"300;J17;Pt;0.024390244"
"300;J17;Ra;0.182926829"
"300;J17;To;0.036585366"
"301;J17;Cb;0.318181818"
"301;J17;Dg;0.036363636"
"301;J17;Ga;0.409090909"
"301;J17;Lp;0.072727273"
"301;J17;Pt;0.090909091"
"301;J17;Ra;0.072727273"
"302;J17;Ao;0.194805195"
"302;J17;Dc;0.025974026"
"302;J17;Dg;0.38961039"
"302;J17;To;0.38961039"
"303;J17;Am;0.392156863"
"303;J17;Ao;0.009803922"
"303;J17;Cb;0.009803922"
"303;J17;Ga;0.098039216"
"303;J17;Pm;0.196078431"
"303;J17;Sp;0.294117647"
"304;J17;Cb;0.233766234"
"304;J17;Dg;0.12987013"
"304;J17;Ga;0.38961039"
"304;J17;Hl;0.064935065"
"304;J17;Pt;0.155844156"
"304;J17;To;0.025974026"
"305;J17;Cb;0.55"
"305;J17;Ga;0.4"
"305;J17;Hl;0.05"
"306;J17;Dc;0.064102564"
"306;J17;Dg;0.064102564"
"306;J17;Ga;0.102564103"
"306;J17;Hl;0"
"306;J17;Hp;0.064102564"
"306;J17;Lp;0.320512821"
"306;J17;Pg;0.192307692"
"306;J17;Pm;0.192307692"
"307;J17;Am;0.12"
"307;J17;Ao;0.02"
"307;J17;Be;0.12"
"307;J17;Cj;0.1"
"307;J17;Dc;0.01"
"307;J17;Hp;0.45"
"307;J17;Pm;0.08"
"307;J17;Sp;0.1"
"308;J17;Am;0.208333333"
"308;J17;Ao;0"
"308;J17;Be;0.020833333"
"308;J17;Cb;0.010416667"
"308;J17;Cj;0.052083333"
"308;J17;Dc;0"
"308;J17;Dg;0.010416667"
"308;J17;Fr;0.15625"
"308;J17;Ga;0.03125"
"308;J17;Hl;0.260416667"
"308;J17;Hp;0.010416667"
"308;J17;Lp;0.052083333"
"308;J17;Pg;0.010416667"
"308;J17;Pm;0"
"308;J17;Pt;0.15625"
"308;J17;Ra;0.010416667"
"308;J17;Sp;0"
"308;J17;To;0.010416667"
"309;J17;Am;0.154639175"
"309;J17;Ao;0.020618557"
"309;J17;Fr;0.773195876"
"309;J17;Hp;0.051546392"
"310;J17;Be;0.074074074"
"310;J17;Ga;0.231481481"
"310;J17;Pm;0.648148148"
"310;J17;To;0.046296296"
"311;J17;Dg;0.068493151"
"311;J17;Ga;0.273972603"
"311;J17;Hl;0.205479452"
"311;J17;Lp;0.342465753"
"311;J17;Pt;0.068493151"
"311;J17;To;0.04109589"
"312;J17;Dc;0.02173913"
"312;J17;Hp;0.217391304"
"312;J17;Pg;0.27173913"
"312;J17;Sp;0.489130435"
"313;J17;Ra;1"
"314;J17;Am;0.46728972"
"314;J17;Cj;0.205607477"
"314;J17;Fr;0.23364486"
"314;J17;Hp;0.093457944"
"316;J17;Ao;0.05"
"316;J17;Cj;0.57"
"316;J17;Dc;0.01"
"316;J17;Sp;0.37"
"317;J17;Cb;0.277777778"
"317;J17;Dg;0.055555556"
"317;J17;Ga;0.444444444"
"317;J17;Hl;0.033333333"
"317;J17;Ra;0.166666667"
"317;J17;To;0.022222222"
"318;J17;To;1"
"319;J17;Am;0.272727273"
"319;J17;Ga;0.272727273"
"319;J17;Lp;0.363636364"
"319;J17;Sp;0.090909091"
"320;J17;Am;0.223214286"
"320;J17;Ao;0.017857143"
"320;J17;Be;0.008928571"
"320;J17;Cj;0.223214286"
"320;J17;Fr;0.267857143"
"320;J17;Hp;0.223214286"
"320;J17;Pg;0.008928571"
"320;J17;Sp;0.026785714"
"321;J17;Dc;1"
"322;J17;Cb;0.352941176"
"322;J17;Hp;0.117647059"
"322;J17;Lp;0.470588235"
"322;J17;Pg;0.058823529"
"323;J17;Cb;0.028301887"
"323;J17;Dg;0.075471698"
"323;J17;Hl;0.283018868"
"323;J17;Lp;0.283018868"
"323;J17;Pt;0.188679245"
"323;J17;To;0.141509434"
"324;J17;Ao;0.030612245"
"324;J17;Be;0"
"324;J17;Cj;0.510204082"
"324;J17;Dc;0.040816327"
"324;J17;Fr;0.020408163"
"324;J17;Hp;0.010204082"
"324;J17;Pg;0.081632653"
"324;J17;Pm;0.306122449"
"325;J17;Be;0"
"325;J17;Dc;0.032608696"
"325;J17;Fr;0.163043478"
"325;J17;Ga;0.010869565"
"325;J17;Lp;0.163043478"
"325;J17;Pt;0.108695652"
"325;J17;Sp;0.434782609"
"325;J17;To;0.086956522"
"326;J17;Dg;0.2"
"326;J17;Ga;0.666666667"
"326;J17;Ra;0.133333333"
"327;J17;Cj;1"
"328;J17;Am;0.051546392"
"328;J17;Ao;0.020618557"
"328;J17;Be;0"
"328;J17;Cb;0.010309278"
"328;J17;Cj;0.412371134"
"328;J17;Dc;0.030927835"
"328;J17;Dg;0"
"328;J17;Fr;0.082474227"
"328;J17;Ga;0.010309278"
"328;J17;Hl;0.082474227"
"328;J17;Hp;0.020618557"
"328;J17;Lp;0.082474227"
"328;J17;Pg;0.030927835"
"328;J17;Pm;0.051546392"
"328;J17;Pt;0.010309278"
"328;J17;Ra;0"
"328;J17;Sp;0.082474227"
"328;J17;To;0.020618557"
"330;J17;Hp;1"
"331;J17;Ao;0.2"
"331;J17;Cj;0.388888889"
"331;J17;Hp;0.277777778"
"331;J17;Pg;0.133333333"
"332;J17;Cb;0.051546392"
"332;J17;Dg;0.309278351"
"332;J17;Ga;0.020618557"
"332;J17;Hl;0.412371134"
"332;J17;Lp;0.154639175"
"332;J17;To;0.051546392"
"333;J17;Be;0.061728395"
"333;J17;Cb;0.308641975"
"333;J17;Dc;0.012345679"
"333;J17;Dg;0.012345679"
"333;J17;Hl;0.148148148"
"333;J17;Hp;0.086419753"
"333;J17;Pg;0.37037037"
"333;J17;Ra;0"
"334;J17;Ga;1"
"335;J17;Be;1"
"336;J17;Am;0.631067961"
"336;J17;Ao;0.019417476"
"336;J17;Be;0.009708738"
"336;J17;Cj;0.242718447"
"336;J17;Dc;0.019417476"
"336;J17;Pg;0.019417476"
"336;J17;Pm;0.019417476"
"336;J17;Sp;0.038834951"
"1;A17;Cj;0.37037037"
"1;A17;Dg;0.049382716"
"1;A17;Sp;0.148148148"
"1;A17;To;0.432098765"
"2;A17;Dc;0.058823529"
"2;A17;Lp;0.141176471"
"2;A17;Pm;0.588235294"
"2;A17;To;0.211764706"
"3;A17;Ao;0.012987013"
"3;A17;Be;0.012987013"
"3;A17;Cb;0.25974026"
"3;A17;Cj;0.324675325"
"3;A17;Hl;0.012987013"
"3;A17;Hp;0.077922078"
"3;A17;Lp;0.038961039"
"3;A17;To;0.25974026"
"4;A17;Dg;1"
"5;A17;Ao;0.111111111"
"5;A17;Dg;0.222222222"
"5;A17;Hp;0.555555556"
"5;A17;Ra;0.111111111"
"6;A17;Pm;1"
"7;A17;Dg;0.78125"
"7;A17;Hl;0.21875"
"7;A17;Pt;0"
"8;A17;Ao;1"
"9;A17;Dg;0.025974026"
"9;A17;Lp;0.12987013"
"9;A17;To;0.844155844"
"10;A17;Ao;0.021505376"
"10;A17;Cj;0.268817204"
"10;A17;Dc;0.010752688"
"10;A17;Sp;0.698924731"
"11;A17;Ao;0.027027027"
"11;A17;Be;0.013513514"
"11;A17;Cj;0.162162162"
"11;A17;Dc;0.013513514"
"11;A17;Fr;0.040540541"
"11;A17;Pg;0.405405405"
"11;A17;Pm;0.202702703"
"11;A17;Sp;0.135135135"
"12;A17;Cb;0.677083333"
"12;A17;Dg;0.03125"
"12;A17;Ga;0.208333333"
"12;A17;Lp;0.083333333"
"12;A17;Pt;0"
"12;A17;Ra;0"
"13;A17;Cb;0.8125"
"13;A17;Ga;0.1"
"13;A17;Hl;0.0875"
"14;A17;Am;0.804597701"
"14;A17;Dc;0.034482759"
"14;A17;Lp;0.045977011"
"14;A17;To;0.114942529"
"15;A17;Dc;0.013333333"
"15;A17;Hp;0.053333333"
"15;A17;Pg;0.133333333"
"15;A17;Sp;0.8"
"16;A17;Dc;1"
"17;A17;Ra;1"
"18;A17;Be;0.012345679"
"18;A17;Dc;0.012345679"
"18;A17;Fr;0.012345679"
"18;A17;Ga;0.024691358"
"18;A17;Lp;0.061728395"
"18;A17;Pt;0.012345679"
"18;A17;Sp;0.37037037"
"18;A17;To;0.49382716"
"19;A17;Cb;0.32967033"
"19;A17;Dg;0.384615385"
"19;A17;Pt;0.010989011"
"19;A17;To;0.274725275"
"20;A17;Pt;1"
"21;A17;Am;0.348837209"
"21;A17;Ao;0.011627907"
"21;A17;Be;0.011627907"
"21;A17;Cb;0.058139535"
"21;A17;Cj;0.11627907"
"21;A17;Dc;0.058139535"
"21;A17;Dg;0.011627907"
"21;A17;Fr;0.023255814"
"21;A17;Ga;0.034883721"
"21;A17;Hl;0"
"21;A17;Hp;0.034883721"
"21;A17;Lp;0.034883721"
"21;A17;Pg;0.034883721"
"21;A17;Pm;0.058139535"
"21;A17;Pt;0"
"21;A17;Ra;0"
"21;A17;Sp;0.069767442"
"21;A17;To;0.093023256"
"22;A17;Ao;0.028571429"
"22;A17;Cj;0.714285714"
"22;A17;Hp;0.042857143"
"22;A17;Pg;0.214285714"
"23;A17;Am;0.481927711"
"23;A17;Cj;0.481927711"
"23;A17;Fr;0.024096386"
"23;A17;Hp;0.012048193"
"24;A17;Dg;0.157894737"
"24;A17;Lp;0.210526316"
"24;A17;Pt;0"
"24;A17;To;0.631578947"
"25;A17;Hp;0.209302326"
"25;A17;Pg;0.23255814"
"25;A17;Pm;0.209302326"
"25;A17;Sp;0.348837209"
"26;A17;Hl;1"
"27;A17;Dg;0.375"
"27;A17;Lp;0.416666667"
"27;A17;Ra;0.208333333"
"28;A17;Ao;0"
"28;A17;Be;0.037974684"
"28;A17;Cj;0.632911392"
"28;A17;Dc;0"
"28;A17;Fr;0.063291139"
"28;A17;Hp;0.037974684"
"28;A17;Pg;0.126582278"
"28;A17;Pm;0.101265823"
"29;A17;Am;0.333333333"
"29;A17;Be;0.011111111"
"29;A17;Cj;0.222222222"
"29;A17;Dc;0.011111111"
"29;A17;Hp;0.011111111"
"29;A17;Pg;0.055555556"
"29;A17;Pm;0.133333333"
"29;A17;Sp;0.222222222"
"30;A17;Am;1"
"32;A17;Lp;1"
"33;A17;Fr;0.25862069"
"33;A17;Pt;0"
"33;A17;Ra;0.051724138"
"33;A17;Sp;0.689655172"
"34;A17;Ao;0"
"34;A17;Cb;0.308641975"
"34;A17;Dg;0.049382716"
"34;A17;Ga;0.061728395"
"34;A17;Hp;0.24691358"
"34;A17;Pg;0.098765432"
"34;A17;Ra;0.012345679"
"34;A17;Sp;0.222222222"
"35;A17;Be;0.05"
"35;A17;Cb;0.2"
"35;A17;Dc;0.05"
"35;A17;Dg;0.1"
"35;A17;Hl;0.033333333"
"35;A17;Hp;0.25"
"35;A17;Pg;0.3"
"35;A17;Ra;0.016666667"
"36;A17;Cb;0.151515152"
"36;A17;Dg;0.03030303"
"36;A17;Hl;0.02020202"
"36;A17;Lp;0.181818182"
"36;A17;Pt;0.01010101"
"36;A17;To;0.606060606"
"37;A17;Ao;0.011363636"
"37;A17;Dc;0.136363636"
"37;A17;Fr;0.568181818"
"37;A17;Pm;0.284090909"
"38;A17;Ao;0.021052632"
"38;A17;Dc;0.105263158"
"38;A17;Dg;0.084210526"
"38;A17;To;0.789473684"
"39;A17;Cb;0.107526882"
"39;A17;Hp;0.032258065"
"39;A17;Lp;0.430107527"
"39;A17;Pg;0.430107527"
"40;A17;Ga;0.166666667"
"40;A17;Hl;0.011111111"
"40;A17;Lp;0.388888889"
"40;A17;Pt;0.044444444"
"40;A17;Ra;0.166666667"
"40;A17;To;0.222222222"
"41;A17;Am;0.588235294"
"41;A17;Ao;0.019607843"
"41;A17;Be;0.098039216"
"41;A17;Cj;0.117647059"
"41;A17;Dc;0.009803922"
"41;A17;Fr;0.019607843"
"41;A17;Hp;0.029411765"
"41;A17;Pm;0.117647059"
"42;A17;Be;0.099009901"
"42;A17;Cj;0.594059406"
"42;A17;Dc;0.00990099"
"42;A17;Pm;0.297029703"
"43;A17;Am;0.255102041"
"43;A17;Ao;0.020408163"
"43;A17;Be;0.010204082"
"43;A17;Cb;0.051020408"
"43;A17;Cj;0.153061224"
"43;A17;Dc;0.020408163"
"43;A17;Dg;0.153061224"
"43;A17;Fr;0.010204082"
"43;A17;Ga;0"
"43;A17;Hl;0.020408163"
"43;A17;Hp;0.040816327"
"43;A17;Lp;0.020408163"
"43;A17;Pg;0"
"43;A17;Pm;0.020408163"
"43;A17;Pt;0.010204082"
"43;A17;Ra;0"
"43;A17;Sp;0.06122449"
"43;A17;To;0.153061224"
"44;A17;Am;0.324675325"
"44;A17;Ao;0.064935065"
"44;A17;Dg;0.090909091"
"44;A17;Hl;0.051948052"
"44;A17;Pg;0.25974026"
"44;A17;Pm;0.155844156"
"44;A17;Ra;0.051948052"
"45;A17;Be;1"
"46;A17;Am;0.490196078"
"46;A17;Ao;0.058823529"
"46;A17;Fr;0.098039216"
"46;A17;Hp;0.352941176"
"47;A17;Pg;1"
"48;A17;Cb;0.328947368"
"48;A17;Dg;0.131578947"
"48;A17;Ga;0.039473684"
"48;A17;Hl;0.078947368"
"48;A17;Pt;0.026315789"
"48;A17;To;0.394736842"
"49;A17;Dc;0.011764706"
"49;A17;Hl;0.070588235"
"49;A17;Hp;0.058823529"
"49;A17;Pg;0.352941176"
"49;A17;Pm;0.294117647"
"49;A17;To;0.211764706"
"50;A17;Am;0.189473684"
"50;A17;Ao;0.021052632"
"50;A17;Be;0.052631579"
"50;A17;Dc;0.010526316"
"50;A17;Fr;0.084210526"
"50;A17;Hp;0.063157895"
"50;A17;Pm;0.210526316"
"50;A17;Sp;0.368421053"
"51;A17;Am;0.129032258"
"51;A17;Be;0.021505376"
"51;A17;Cj;0.161290323"
"51;A17;Dc;0.010752688"
"51;A17;Fr;0.107526882"
"51;A17;Pg;0.107526882"
"51;A17;Pm;0.086021505"
"51;A17;Sp;0.376344086"
"52;A17;To;1"
"53;A17;Dg;0.153846154"
"53;A17;Ga;0.384615385"
"53;A17;Ra;0.461538462"
"54;A17;Am;0.274725275"
"54;A17;Ao;0.021978022"
"54;A17;Be;0.032967033"
"54;A17;Cj;0.384615385"
"54;A17;Dc;0.010989011"
"54;A17;Pg;0.032967033"
"54;A17;Pm;0.131868132"
"54;A17;Sp;0.10989011"
"55;A17;Am;0.625"
"55;A17;Ao;0.025"
"55;A17;Dc;0.0375"
"55;A17;Pm;0.3125"
"56;A17;Cj;1"
"57;A17;Am;0.49382716"
"57;A17;Ao;0.012345679"
"57;A17;Be;0.061728395"
"57;A17;Cj;0.222222222"
"57;A17;Fr;0.012345679"
"57;A17;Hp;0.037037037"
"57;A17;Pg;0.037037037"
"57;A17;Sp;0.12345679"
"58;A17;Dg;0.531914894"
"58;A17;Ga;0.382978723"
"58;A17;Ra;0.085106383"
"59;A17;Am;0.021978022"
"59;A17;Ao;0.010989011"
"59;A17;Be;0.010989011"
"59;A17;Cb;0.054945055"
"59;A17;Cj;0.054945055"
"59;A17;Dc;0.032967033"
"59;A17;Dg;0.087912088"
"59;A17;Fr;0.054945055"
"59;A17;Ga;0.131868132"
"59;A17;Hl;0.032967033"
"59;A17;Hp;0"
"59;A17;Lp;0.032967033"
"59;A17;Pg;0.065934066"
"59;A17;Pm;0.10989011"
"59;A17;Pt;0"
"59;A17;Ra;0.021978022"
"59;A17;Sp;0.054945055"
"59;A17;To;0.21978022"
"60;A17;Cb;1"
"61;A17;Dg;0.053333333"
"61;A17;Ga;0.2"
"61;A17;Hl;0.04"
"61;A17;Lp;0.16"
"61;A17;Pt;0.013333333"
"61;A17;To;0.533333333"
"62;A17;Am;0.238095238"
"62;A17;Ao;0.035714286"
"62;A17;Be;0.035714286"
"62;A17;Fr;0.011904762"
"62;A17;Hp;0.035714286"
"62;A17;Pg;0.119047619"
"62;A17;Pm;0.047619048"
"62;A17;Sp;0.476190476"
"63;A17;Cb;0.365853659"
"63;A17;Dg;0.12195122"
"63;A17;Ga;0.048780488"
"63;A17;Hl;0.024390244"
"63;A17;Lp;0.073170732"
"63;A17;To;0.365853659"
"64;A17;Cb;0.506329114"
"64;A17;Ga;0.316455696"
"64;A17;Hl;0.050632911"
"64;A17;Lp;0.126582278"
"65;A17;Cb;0.301204819"
"65;A17;Dg;0.096385542"
"65;A17;Ga;0.036144578"
"65;A17;Lp;0.120481928"
"65;A17;Pt;0.012048193"
"65;A17;Ra;0.012048193"
"65;A17;To;0.421686747"
"66;A17;Am;0.365853659"
"66;A17;Dg;0.085365854"
"66;A17;Sp;0.548780488"
"67;A17;Hp;1"
"68;A17;Ao;0.058823529"
"68;A17;Cj;0.352941176"
"68;A17;Fr;0.352941176"
"68;A17;Pg;0.235294118"
"69;A17;Cb;0.229885057"
"69;A17;Dg;0.137931034"
"69;A17;Ga;0.114942529"
"69;A17;Hl;0.137931034"
"69;A17;Ra;0.091954023"
"69;A17;To;0.287356322"
"70;A17;Cj;0.287356322"
"70;A17;Fr;0.091954023"
"70;A17;Ga;0.022988506"
"70;A17;Pm;0.229885057"
"70;A17;Pt;0.011494253"
"70;A17;Sp;0.287356322"
"70;A17;To;0.068965517"
"71;A17;Fr;1"
"72;A17;Dc;0.061728395"
"72;A17;Dg;0.012345679"
"72;A17;Ga;0.049382716"
"72;A17;Hl;0.061728395"
"72;A17;Hp;0.185185185"
"72;A17;Lp;0.074074074"
"72;A17;Pg;0.24691358"
"72;A17;Pm;0.308641975"
"73;A17;Be;0.02739726"
"73;A17;Dc;0.01369863"
"73;A17;Ga;0.068493151"
"73;A17;Lp;0.273972603"
"73;A17;Pg;0.342465753"
"73;A17;Pm;0.273972603"
"73;A17;Ra;0"
"74;A17;Dg;0.18"
"74;A17;Lp;0.8"
"74;A17;Pt;0.02"
"75;A17;Be;0.032967033"
"75;A17;Ga;0.32967033"
"75;A17;Pm;0.43956044"
"75;A17;To;0.197802198"
"76;A17;Am;0.208333333"
"76;A17;Ao;0.03125"
"76;A17;Cb;0.104166667"
"76;A17;Ga;0.083333333"
"76;A17;Pm;0.104166667"
"76;A17;Sp;0.46875"
"77;A17;Am;0.75"
"77;A17;Ga;0.1"
"77;A17;Lp;0.05"
"77;A17;Sp;0.1"
"78;A17;Ga;1"
"79;A17;Sp;1"
"80;A17;Cb;0.361445783"
"80;A17;Ga;0.024096386"
"80;A17;Lp;0.180722892"
"80;A17;Pt;0.012048193"
"80;A17;Ra;0.060240964"
"80;A17;To;0.361445783"
"82;A17;Am;0.441176471"
"82;A17;Ao;0.009803922"
"82;A17;Be;0"
"82;A17;Cj;0.117647059"
"82;A17;Dc;0.058823529"
"82;A17;Hp;0.078431373"
"82;A17;Pm;0.147058824"
"82;A17;Sp;0.147058824"
"83;A17;Am;0.296610169"
"83;A17;Ao;0.008474576"
"83;A17;Be;0.025423729"
"83;A17;Cb;0"
"83;A17;Cj;0.296610169"
"83;A17;Dc;0.008474576"
"83;A17;Dg;0.025423729"
"83;A17;Fr;0.016949153"
