plot.num,blk,plot,plotid,enemy,resources,diversity,spp,species.id,provenance,func.2,month,year,percov
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,4
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,10
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Anthoxanthum odoratum,Exotic,C3,May-14,2014,10
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Anthoxanthum odoratum,Exotic,C3,Sep-13,2013,12
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Carex complanata,Native,C3,Jul-14,2014,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Carex complanata,Native,C3,Sep-15,2015,3
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Carex sp,UNK,C3,Jul-14,2014,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Carex sp,UNK,C3,Jun-13,2013,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Carex sp,UNK,C3,May-14,2014,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Carex sp,UNK,C3,Sep-12,2012,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Chamaecrista nictitans,Native,Legume,Sep-12,2012,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Dichanthelium acuminatum,Native,C4,Sep-14,2014,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Dichanthelium sp,UNK,C4,Jun-13,2013,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Fragaria sp,UNK,Forb,Sep-14,2014,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Fragaria sp,UNK,Forb,Sep-15,2015,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Gamochaeta purpurea,Native,Forb,Sep-12,2012,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Holcus lanatus,Exotic,C3,Jul-14,2014,25
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Holcus lanatus,Exotic,C3,Jun-13,2013,30
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Holcus lanatus,Exotic,C3,May-14,2014,25
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Holcus lanatus,Exotic,C3,Sep-13,2013,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Holcus lanatus,Exotic,C3,Sep-14,2014,10
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Holcus lanatus,Exotic,C3,Sep-15,2015,7
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Juncus anthelatus,Native,C3,Sep-15,2015,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Lespedeza cuneata,Exotic,Legume,Sep-14,2014,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Lonicera japonica,Exotic,Woody,Sep-15,2015,5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Medicago sp,UNK,Legume,Sep-12,2012,3
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Oxalis dillenii,Native,Forb,Jul-14,2014,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Oxalis dillenii,Native,Forb,Jun-13,2013,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Oxalis dillenii,Native,Forb,Sep-12,2012,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Oxalis dillenii,Native,Forb,Sep-14,2014,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Oxalis dillenii,Native,Forb,Sep-15,2015,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Packera anonyma,Native,Forb,Jul-14,2014,20
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Packera anonyma,Native,Forb,Jun-13,2013,100
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Packera anonyma,Native,Forb,May-14,2014,60
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Packera anonyma,Native,Forb,Sep-12,2012,100
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Packera anonyma,Native,Forb,Sep-13,2013,55
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Packera anonyma,Native,Forb,Sep-14,2014,35
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Packera anonyma,Native,Forb,Sep-15,2015,15
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Paspalum sp,UNK,C4,Sep-12,2012,3
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Paspalum sp,UNK,C4,Sep-13,2013,5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Pinus taeda,Native,Woody,Jul-14,2014,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Pinus taeda,Native,Woody,Jun-13,2013,5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Pinus taeda,Native,Woody,May-14,2014,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Pinus taeda,Native,Woody,Sep-12,2012,0.5
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Pinus taeda,Native,Woody,Sep-13,2013,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Pinus taeda,Native,Woody,Sep-14,2014,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Pinus taeda,Native,Woody,Sep-15,2015,8
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Salvia lyrata,Native,Forb,Jul-14,2014,6
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Salvia lyrata,Native,Forb,Jun-13,2013,3
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Salvia lyrata,Native,Forb,May-14,2014,10
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Salvia lyrata,Native,Forb,Sep-12,2012,3
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Salvia lyrata,Native,Forb,Sep-13,2013,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Salvia lyrata,Native,Forb,Sep-14,2014,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Salvia lyrata,Native,Forb,Sep-15,2015,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,40
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,May-14,2014,45
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-12,2012,6
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-13,2013,30
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,85
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,95
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Schizachyrium scoparium,Native,C4,Sep-13,2013,8
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Setaria parviflora,Native,C4,Sep-12,2012,8
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Setaria parviflora,Native,C4,Sep-13,2013,7
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Setaria parviflora,Native,C4,Sep-15,2015,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Solanum carolinense,Native,Forb,Sep-15,2015,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Tridens flavus,Native,C4,Jul-14,2014,8
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Tridens flavus,Native,C4,Jun-13,2013,2
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Tridens flavus,Native,C4,Sep-12,2012,1
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Tridens flavus,Native,C4,Sep-14,2014,10
2_22,2,PAANMRE,2PAANMRE,Sprayed,Fertilized,Monoculture,PAAN,Tridens flavus,Native,C4,Sep-15,2015,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Andropogon virginicus,Native,C4,Jul-14,2014,25
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Andropogon virginicus,Native,C4,Jun-13,2013,18
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Andropogon virginicus,Native,C4,May-14,2014,15
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Andropogon virginicus,Native,C4,Sep-12,2012,15
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Andropogon virginicus,Native,C4,Sep-13,2013,30
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Andropogon virginicus,Native,C4,Sep-14,2014,50
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Andropogon virginicus,Native,C4,Sep-15,2015,18
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,4
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,4
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,May-14,2014,10
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,Sep-15,2015,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Carex complanata,Native,C3,Jul-14,2014,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Carex complanata,Native,C3,Sep-15,2015,8
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Carex sp,UNK,C3,Jul-14,2014,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Carex sp,UNK,C3,May-14,2014,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Carex sp,UNK,C3,Sep-15,2015,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Chamaecrista nictitans,Native,Legume,Sep-12,2012,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Chamaecrista nictitans,Native,Legume,Sep-13,2013,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Fragaria sp,UNK,Forb,Jun-13,2013,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Fragaria sp,UNK,Forb,May-14,2014,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Fragaria sp,UNK,Forb,Sep-13,2013,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Fragaria sp,UNK,Forb,Sep-14,2014,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Fragaria sp,UNK,Forb,Sep-15,2015,6
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Gamochaeta purpurea,Native,Forb,Sep-12,2012,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Holcus lanatus,Exotic,C3,Jul-14,2014,12
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Holcus lanatus,Exotic,C3,Jun-13,2013,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Holcus lanatus,Exotic,C3,May-14,2014,8
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Holcus lanatus,Exotic,C3,Sep-13,2013,4
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Holcus lanatus,Exotic,C3,Sep-14,2014,10
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Holcus lanatus,Exotic,C3,Sep-15,2015,10
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Liquidambar styraciflua,Native,Woody,Jul-14,2014,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Liquidambar styraciflua,Native,Woody,Jun-13,2013,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Liquidambar styraciflua,Native,Woody,May-14,2014,5
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Liquidambar styraciflua,Native,Woody,Sep-13,2013,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Liquidambar styraciflua,Native,Woody,Sep-14,2014,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Liquidambar styraciflua,Native,Woody,Sep-15,2015,18
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Liriodendron tulipifera,Native,Woody,Sep-12,2012,0.1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Medicago sp,UNK,Legume,Jun-13,2013,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Medicago sp,UNK,Legume,May-14,2014,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Oxalis dillenii,Native,Forb,Jun-13,2013,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Oxalis dillenii,Native,Forb,Sep-13,2013,0.5
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Oxalis dillenii,Native,Forb,Sep-15,2015,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Packera anonyma,Native,Forb,Jul-14,2014,22
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Packera anonyma,Native,Forb,Jun-13,2013,60
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Packera anonyma,Native,Forb,May-14,2014,35
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Packera anonyma,Native,Forb,Sep-12,2012,45
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Packera anonyma,Native,Forb,Sep-13,2013,30
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Packera anonyma,Native,Forb,Sep-14,2014,35
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Packera anonyma,Native,Forb,Sep-15,2015,15
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Paspalum notatum,Exotic,C4,Sep-13,2013,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Paspalum sp,UNK,C4,Sep-14,2014,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Pinus taeda,Native,Woody,Jun-13,2013,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Plantago lanceolata,Exotic,Forb,May-14,2014,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Plantago lanceolata,Exotic,Forb,Sep-15,2015,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Poa pratensis,Exotic,C3,Sep-12,2012,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Salvia lyrata,Native,Forb,Jul-14,2014,5
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Salvia lyrata,Native,Forb,Jun-13,2013,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Salvia lyrata,Native,Forb,May-14,2014,8
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Salvia lyrata,Native,Forb,Sep-12,2012,4
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Salvia lyrata,Native,Forb,Sep-13,2013,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Salvia lyrata,Native,Forb,Sep-14,2014,4
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Salvia lyrata,Native,Forb,Sep-15,2015,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Schedonorus arundinaceus,Exotic,C3,Jul-14,2014,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Schedonorus arundinaceus,Exotic,C3,Sep-13,2013,3
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Schedonorus arundinaceus,Exotic,C3,Sep-14,2014,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Schedonorus arundinaceus,Exotic,C3,Sep-15,2015,20
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Scutellaria integrifolia,Native,Forb,Jul-14,2014,20
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Scutellaria integrifolia,Native,Forb,Jun-13,2013,18
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Scutellaria integrifolia,Native,Forb,May-14,2014,20
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Scutellaria integrifolia,Native,Forb,Sep-12,2012,10
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Scutellaria integrifolia,Native,Forb,Sep-13,2013,20
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Scutellaria integrifolia,Native,Forb,Sep-14,2014,15
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Scutellaria integrifolia,Native,Forb,Sep-15,2015,20
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solanum carolinense,Native,Forb,Jul-14,2014,5
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solanum carolinense,Native,Forb,May-14,2014,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solanum carolinense,Native,Forb,Sep-14,2014,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solanum carolinense,Native,Forb,Sep-15,2015,10
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solidago pinetorum,Native,Forb,Jul-14,2014,18
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solidago pinetorum,Native,Forb,Jun-13,2013,45
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solidago pinetorum,Native,Forb,May-14,2014,15
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solidago pinetorum,Native,Forb,Sep-12,2012,25
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solidago pinetorum,Native,Forb,Sep-13,2013,35
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solidago pinetorum,Native,Forb,Sep-14,2014,20
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Solidago pinetorum,Native,Forb,Sep-15,2015,10
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Tridens flavus,Native,C4,Jul-14,2014,5
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Tridens flavus,Native,C4,Jun-13,2013,5
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Tridens flavus,Native,C4,Sep-12,2012,0.5
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Tridens flavus,Native,C4,Sep-14,2014,1
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Tridens flavus,Native,C4,Sep-15,2015,2
2_23,2,SEPAPOE,2SEPAPOE,Sprayed,Ambient,Polyculture,SEPA,Vicia sp,UNK,Legume,Sep-12,2012,0.1
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Acalypha virginica,Native,Forb,Sep-13,2013,0.5
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Acalypha virginica,Native,Forb,Sep-15,2015,2
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Allium vineale,Exotic,Forb,Sep-12,2012,0.5
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Andropogon virginicus,Native,C4,Jul-14,2014,3
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Andropogon virginicus,Native,C4,Jun-13,2013,15
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Andropogon virginicus,Native,C4,May-14,2014,1
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Andropogon virginicus,Native,C4,Sep-12,2012,17
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Andropogon virginicus,Native,C4,Sep-13,2013,5
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Andropogon virginicus,Native,C4,Sep-14,2014,10
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Andropogon virginicus,Native,C4,Sep-15,2015,4
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,Jul-14,2014,10
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,Jun-13,2013,20
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,May-14,2014,10
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,Sep-13,2013,15
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,Sep-14,2014,6
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Anthoxanthum odoratum,Exotic,C3,Sep-15,2015,10
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Carex complanata,Native,C3,Jul-14,2014,3
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Carex complanata,Native,C3,Sep-14,2014,1
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Carex complanata,Native,C3,Sep-15,2015,15
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Carex sp,UNK,C3,Jun-13,2013,0.1
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Carex sp,UNK,C3,May-14,2014,4
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Carex sp,UNK,C3,Sep-14,2014,3
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Carex sp,UNK,C3,Sep-15,2015,2
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Erigeron annuus,Native,Forb,Jun-13,2013,3
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Fragaria sp,UNK,Forb,Jul-14,2014,4
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Fragaria sp,UNK,Forb,Jun-13,2013,2
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Fragaria sp,UNK,Forb,May-14,2014,12
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Fragaria sp,UNK,Forb,Sep-13,2013,4
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Fragaria sp,UNK,Forb,Sep-14,2014,2
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Fragaria sp,UNK,Forb,Sep-15,2015,5
2_24,2,SEPAPRO,2SEPAPRO,Unsprayed,Fertilized,Polyculture,SEPA,Gamochaeta purpurea,Native,Forb,Sep-12,2012,0.5
